GEO_ID,NAME,S1901_C02_012E,field_259
Geography,Geographic Area Name,Estimate!!Families!!Median income (dollars),
1400000US25027719100,"Census Tract 7191, Worcester County, Massachusetts","126039",
1400000US25027720100,"Census Tract 7201, Worcester County, Massachusetts","150043",
1400000US25027721101,"Census Tract 7211.01, Worcester County, Massachusetts","89167",
1400000US25027721103,"Census Tract 7211.03, Worcester County, Massachusetts","196712",
1400000US25027721104,"Census Tract 7211.04, Worcester County, Massachusetts","102238",
1400000US25027722100,"Census Tract 7221, Worcester County, Massachusetts","108832",
1400000US25027723100,"Census Tract 7231, Worcester County, Massachusetts","101750",
1400000US25027724100,"Census Tract 7241, Worcester County, Massachusetts","89301",
1400000US25027725100,"Census Tract 7251, Worcester County, Massachusetts","88869",
1400000US25027726100,"Census Tract 7261, Worcester County, Massachusetts","103375",
1400000US25027726200,"Census Tract 7262, Worcester County, Massachusetts","65574",
1400000US25027727100,"Census Tract 7271, Worcester County, Massachusetts","145469",
1400000US25027728100,"Census Tract 7281, Worcester County, Massachusetts","158750",
1400000US25027728200,"Census Tract 7282, Worcester County, Massachusetts","131424",
1400000US25027728300,"Census Tract 7283, Worcester County, Massachusetts","145179",
1400000US25027728400,"Census Tract 7284, Worcester County, Massachusetts","146875",
1400000US25027729100,"Census Tract 7291, Worcester County, Massachusetts","133359",
1400000US25027729200,"Census Tract 7292, Worcester County, Massachusetts","98180",
1400000US25027730100,"Census Tract 7301, Worcester County, Massachusetts","105962",
1400000US25027730200,"Census Tract 7302, Worcester County, Massachusetts","78958",
1400000US25027730300,"Census Tract 7303, Worcester County, Massachusetts","104948",
1400000US25027730401,"Census Tract 7304.01, Worcester County, Massachusetts","57254",
1400000US25027730402,"Census Tract 7304.02, Worcester County, Massachusetts","77176",
1400000US25027730500,"Census Tract 7305, Worcester County, Massachusetts","52813",
1400000US25027730600,"Census Tract 7306, Worcester County, Massachusetts","155046",
1400000US25027730700,"Census Tract 7307, Worcester County, Massachusetts","98644",
1400000US25027730801,"Census Tract 7308.01, Worcester County, Massachusetts","149063",
1400000US25027730802,"Census Tract 7308.02, Worcester County, Massachusetts","143828",
1400000US25027730901,"Census Tract 7309.01, Worcester County, Massachusetts","102424",
1400000US25027730902,"Census Tract 7309.02, Worcester County, Massachusetts","109821",
1400000US25027731001,"Census Tract 7310.01, Worcester County, Massachusetts","82292",
1400000US25027731002,"Census Tract 7310.02, Worcester County, Massachusetts","64192",
1400000US25027731101,"Census Tract 7311.01, Worcester County, Massachusetts","66953",
1400000US25027731102,"Census Tract 7311.02, Worcester County, Massachusetts","113401",
1400000US25027731202,"Census Tract 7312.02, Worcester County, Massachusetts","-",
1400000US25027731203,"Census Tract 7312.03, Worcester County, Massachusetts","41335",
1400000US25027731204,"Census Tract 7312.04, Worcester County, Massachusetts","51806",
1400000US25027731300,"Census Tract 7313, Worcester County, Massachusetts","35612",
1400000US25027731400,"Census Tract 7314, Worcester County, Massachusetts","46168",
1400000US25027731500,"Census Tract 7315, Worcester County, Massachusetts","32394",
1400000US25027731601,"Census Tract 7316.01, Worcester County, Massachusetts","73482",
1400000US25027731602,"Census Tract 7316.02, Worcester County, Massachusetts","-",
1400000US25027731700,"Census Tract 7317, Worcester County, Massachusetts","31682",
1400000US25027731801,"Census Tract 7318.01, Worcester County, Massachusetts","39839",
1400000US25027731802,"Census Tract 7318.02, Worcester County, Massachusetts","-",
1400000US25027731900,"Census Tract 7319, Worcester County, Massachusetts","37342",
1400000US25027732001,"Census Tract 7320.01, Worcester County, Massachusetts","17055",
1400000US25027732002,"Census Tract 7320.02, Worcester County, Massachusetts","74602",
1400000US25027732201,"Census Tract 7322.01, Worcester County, Massachusetts","98516",
1400000US25027732202,"Census Tract 7322.02, Worcester County, Massachusetts","92969",
1400000US25027732203,"Census Tract 7322.03, Worcester County, Massachusetts","65950",
1400000US25027732301,"Census Tract 7323.01, Worcester County, Massachusetts","96063",
1400000US25027732302,"Census Tract 7323.02, Worcester County, Massachusetts","55893",
1400000US25027732400,"Census Tract 7324, Worcester County, Massachusetts","56432",
1400000US25027732500,"Census Tract 7325, Worcester County, Massachusetts","62566",
1400000US25027732600,"Census Tract 7326, Worcester County, Massachusetts","48462",
1400000US25027732700,"Census Tract 7327, Worcester County, Massachusetts","53393",
1400000US25027732801,"Census Tract 7328.01, Worcester County, Massachusetts","83393",
1400000US25027732802,"Census Tract 7328.02, Worcester County, Massachusetts","84125",
1400000US25027732901,"Census Tract 7329.01, Worcester County, Massachusetts","71786",
1400000US25027732902,"Census Tract 7329.02, Worcester County, Massachusetts","-",
1400000US25027733000,"Census Tract 7330, Worcester County, Massachusetts","38261",
1400000US25027733101,"Census Tract 7331.01, Worcester County, Massachusetts","92708",
1400000US25027733102,"Census Tract 7331.02, Worcester County, Massachusetts","80417",
1400000US25027735100,"Census Tract 7351, Worcester County, Massachusetts","103145",
1400000US25027735200,"Census Tract 7352, Worcester County, Massachusetts","110139",
1400000US25027736100,"Census Tract 7361, Worcester County, Massachusetts","133717",
1400000US25027736200,"Census Tract 7362, Worcester County, Massachusetts","104257",
1400000US25027736300,"Census Tract 7363, Worcester County, Massachusetts","91875",
1400000US25027736400,"Census Tract 7364, Worcester County, Massachusetts","110066",
1400000US25027736500,"Census Tract 7365, Worcester County, Massachusetts","132143",
1400000US25027737100,"Census Tract 7371, Worcester County, Massachusetts","128173",
1400000US25027737200,"Census Tract 7372, Worcester County, Massachusetts","73750",
1400000US25027737300,"Census Tract 7373, Worcester County, Massachusetts","109414",
1400000US25027738100,"Census Tract 7381, Worcester County, Massachusetts","127246",
1400000US25027738201,"Census Tract 7382.01, Worcester County, Massachusetts","142195",
1400000US25027738202,"Census Tract 7382.02, Worcester County, Massachusetts","153788",
1400000US25027739101,"Census Tract 7391.01, Worcester County, Massachusetts","160000",
1400000US25027739102,"Census Tract 7391.02, Worcester County, Massachusetts","120156",
1400000US25027739201,"Census Tract 7392.01, Worcester County, Massachusetts","106418",
1400000US25027739202,"Census Tract 7392.02, Worcester County, Massachusetts","156250",
1400000US25027739300,"Census Tract 7393, Worcester County, Massachusetts","114543",
1400000US25027739401,"Census Tract 7394.01, Worcester County, Massachusetts","150017",
1400000US25027739402,"Census Tract 7394.02, Worcester County, Massachusetts","163982",
1400000US25027739500,"Census Tract 7395, Worcester County, Massachusetts","169257",
1400000US25027740101,"Census Tract 7401.01, Worcester County, Massachusetts","163029",
1400000US25027740102,"Census Tract 7401.02, Worcester County, Massachusetts","201645",
1400000US25027740200,"Census Tract 7402, Worcester County, Massachusetts","145208",
1400000US25027741101,"Census Tract 7411.01, Worcester County, Massachusetts","196058",
1400000US25027741102,"Census Tract 7411.02, Worcester County, Massachusetts","209938",
1400000US25027742300,"Census Tract 7423, Worcester County, Massachusetts","140430",
1400000US25027742401,"Census Tract 7424.01, Worcester County, Massachusetts","222034",
1400000US25027742402,"Census Tract 7424.02, Worcester County, Massachusetts","157138",
1400000US25027743100,"Census Tract 7431, Worcester County, Massachusetts","149911",
1400000US25027744102,"Census Tract 7441.02, Worcester County, Massachusetts","114485",
1400000US25027744103,"Census Tract 7441.03, Worcester County, Massachusetts","113686",
1400000US25027744104,"Census Tract 7441.04, Worcester County, Massachusetts","134375",
1400000US25027744201,"Census Tract 7442.01, Worcester County, Massachusetts","106650",
1400000US25027744202,"Census Tract 7442.02, Worcester County, Massachusetts","97861",
1400000US25027744300,"Census Tract 7443, Worcester County, Massachusetts","85956",
1400000US25027744400,"Census Tract 7444, Worcester County, Massachusetts","92870",
1400000US25027745100,"Census Tract 7451, Worcester County, Massachusetts","121136",
1400000US25027746100,"Census Tract 7461, Worcester County, Massachusetts","156676",
1400000US25027747101,"Census Tract 7471.01, Worcester County, Massachusetts","113580",
1400000US25027747102,"Census Tract 7471.02, Worcester County, Massachusetts","127854",
1400000US25027748100,"Census Tract 7481, Worcester County, Massachusetts","104500",
1400000US25027749100,"Census Tract 7491, Worcester County, Massachusetts","131429",
1400000US25027749200,"Census Tract 7492, Worcester County, Massachusetts","128182",
1400000US25027750100,"Census Tract 7501, Worcester County, Massachusetts","112836",
1400000US25027750200,"Census Tract 7502, Worcester County, Massachusetts","146898",
1400000US25027750300,"Census Tract 7503, Worcester County, Massachusetts","96316",
1400000US25027751101,"Census Tract 7511.01, Worcester County, Massachusetts","154688",
1400000US25027751102,"Census Tract 7511.02, Worcester County, Massachusetts","119265",
1400000US25027752101,"Census Tract 7521.01, Worcester County, Massachusetts","144093",
1400000US25027752102,"Census Tract 7521.02, Worcester County, Massachusetts","151523",
1400000US25027753100,"Census Tract 7531, Worcester County, Massachusetts","130729",
1400000US25027753200,"Census Tract 7532, Worcester County, Massachusetts","111204",
1400000US25027754100,"Census Tract 7541, Worcester County, Massachusetts","126292",
1400000US25027754200,"Census Tract 7542, Worcester County, Massachusetts","55709",
1400000US25027754300,"Census Tract 7543, Worcester County, Massachusetts","51771",
1400000US25027754400,"Census Tract 7544, Worcester County, Massachusetts","82188",
1400000US25027755100,"Census Tract 7551, Worcester County, Massachusetts","86250",
1400000US25027755201,"Census Tract 7552.01, Worcester County, Massachusetts","116106",
1400000US25027755202,"Census Tract 7552.02, Worcester County, Massachusetts","101146",
1400000US25027756101,"Census Tract 7561.01, Worcester County, Massachusetts","102965",
1400000US25027756102,"Census Tract 7561.02, Worcester County, Massachusetts","132361",
1400000US25027757100,"Census Tract 7571, Worcester County, Massachusetts","77599",
1400000US25027757200,"Census Tract 7572, Worcester County, Massachusetts","40260",
1400000US25027757300,"Census Tract 7573, Worcester County, Massachusetts","39357",
1400000US25027757400,"Census Tract 7574, Worcester County, Massachusetts","77750",
1400000US25027757500,"Census Tract 7575, Worcester County, Massachusetts","96250",
1400000US25027758101,"Census Tract 7581.01, Worcester County, Massachusetts","113000",
1400000US25027758103,"Census Tract 7581.03, Worcester County, Massachusetts","93150",
1400000US25027758104,"Census Tract 7581.04, Worcester County, Massachusetts","133224",
1400000US25027759100,"Census Tract 7591, Worcester County, Massachusetts","78438",
1400000US25027760100,"Census Tract 7601, Worcester County, Massachusetts","115592",
1400000US25027761100,"Census Tract 7611, Worcester County, Massachusetts","100000",
1400000US25027761200,"Census Tract 7612, Worcester County, Massachusetts","102560",
1400000US25027761300,"Census Tract 7613, Worcester County, Massachusetts","108259",
1400000US25027761401,"Census Tract 7614.01, Worcester County, Massachusetts","199167",
1400000US25027761402,"Census Tract 7614.02, Worcester County, Massachusetts","138636",
